cell_id,route,c2_scope,problem,panel,N,p,s,K,s_upper_bound,design,law,sparsity_information,cell_index,n_records,n_ok,n_numerical_failure,n_selection_failure_empty,n_program_or_schema_error,n_other_status,n_empty_selection,n_interval_reportable,n_total_failure,n_containment,containment,containment_se,n_containment_selected,containment_selected,containment_selected_se,n_containment_candidate_raw_field,n_containment_selected_raw_naive,n_exact_recovery,exact_recovery,exact_recovery_se,n_exact_recovery_recomputed_ok_only,n_recovery_field_vs_recomputed_mismatch,n_naive_recovery_bug,naive_recovery_bug_excess,n_strict_simultaneous_coverage,strict_simultaneous_coverage,strict_simultaneous_coverage_se,n_coverage_conditional_numerator,n_coverage_numerator_not_subset_of_recovery,coverage_conditional_on_exact_recovery,coverage_conditional_on_exact_recovery_se,coverage_conditional_denominator,n_active_joint_coverage_field,mean_interval_width,mean_interval_width_se,mean_interval_width_n,n_width_missing_among_ok,n_computational_failure,computational_failure_rate,computational_failure_rate_se,false_negative_count_reportable,false_negative_count_including_empty_selection,false_negative_count_including_all_nonok,false_negative_denominator_reportable_records,false_negative_denominator_all_records,false_negative_rate_per_active_coord_reportable,false_negative_rate_per_active_coord_all,n_records_with_any_false_negative,false_positive_count,n_records_with_any_false_positive,false_positive_rate_per_record_reportable,n_tail_boundary_hits_positive,false_negative_rate_per_active_coord_reportable_se,false_negative_rate_per_active_coord_all_se,false_negative_record_rate_reportable,false_negative_record_rate_reportable_se,false_negative_record_rate_all,false_negative_record_rate_all_se,false_positive_record_rate_reportable,false_positive_record_rate_reportable_se,empty_selection_rate,empty_selection_rate_se,n_ok_rate,n_ok_rate_se
rank_N2000_p5000_s3_toeplitz_law4,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,toeplitz,4,upper_bound_K_known,81,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,957,0.957,0.0064149045,957,0,0.957,0.0064149045,1000,957,0.1425648148,0.0001562829,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_toeplitz_law5,known_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,toeplitz,5,exact_s_known,82,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,959,0.959,0.0062704864,959,0,0.959,0.0062704864,1000,959,0.220405816,0.0002864813,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_toeplitz_law5,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,toeplitz,5,upper_bound_K_known,82,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,959,0.959,0.0062704864,959,0,0.959,0.0062704864,1000,959,0.220405816,0.0002864813,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_toeplitz_law6,known_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,toeplitz,6,exact_s_known,83,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,948,0.948,0.007021111,948,0,0.948,0.007021111,1000,948,0.1278659993,0.0001414761,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_toeplitz_law6,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,toeplitz,6,upper_bound_K_known,83,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,948,0.948,0.007021111,948,0,0.948,0.007021111,1000,948,0.1278659993,0.0001414761,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_tridiag_law1,known_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,tridiag,1,exact_s_known,84,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,948,0.948,0.007021111,948,0,0.948,0.007021111,1000,948,0.1112331586,0.0001058356,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_tridiag_law1,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,tridiag,1,upper_bound_K_known,84,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,948,0.948,0.007021111,948,0,0.948,0.007021111,1000,948,0.1112331586,0.0001058356,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_tridiag_law2,known_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,tridiag,2,exact_s_known,85,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,954,0.954,0.0066245,954,0,0.954,0.0066245,1000,954,0.0959691276,9.75115e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_tridiag_law2,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,tridiag,2,upper_bound_K_known,85,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,954,0.954,0.0066245,954,0,0.954,0.0066245,1000,954,0.0959691276,9.75115e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_tridiag_law3,known_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,tridiag,3,exact_s_known,86,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,958,0.958,0.0063431853,958,0,0.958,0.0063431853,1000,958,0.104088605,9.9544e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_tridiag_law3,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,tridiag,3,upper_bound_K_known,86,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,958,0.958,0.0063431853,958,0,0.958,0.0063431853,1000,958,0.104088605,9.9544e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_tridiag_law4,known_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,tridiag,4,exact_s_known,87,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,954,0.954,0.0066245,954,0,0.954,0.0066245,1000,954,0.1425632785,0.0001551852,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_tridiag_law4,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,tridiag,4,upper_bound_K_known,87,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,954,0.954,0.0066245,954,0,0.954,0.0066245,1000,954,0.1425632785,0.0001551852,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_tridiag_law5,known_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,tridiag,5,exact_s_known,88,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,958,0.958,0.0063431853,958,0,0.958,0.0063431853,1000,958,0.2201621335,0.0002842042,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_tridiag_law5,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,tridiag,5,upper_bound_K_known,88,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,958,0.958,0.0063431853,958,0,0.958,0.0063431853,1000,958,0.2201621335,0.0002842042,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_tridiag_law6,known_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,tridiag,6,exact_s_known,89,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,961,0.961,0.0061220095,961,0,0.961,0.0061220095,1000,961,0.1275359229,0.0001372391,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_tridiag_law6,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,tridiag,6,upper_bound_K_known,89,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,961,0.961,0.0061220095,961,0,0.961,0.0061220095,1000,961,0.1275359229,0.0001372391,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_identity_law1,known_s,interior,rank,IDENTITY_REFERENCE,500,1000,20,40,40,identity,1,exact_s_known,18,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,955,0.955,0.006555532,955,0,0.955,0.006555532,1000,955,0.2901640648,0.0003803342,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_identity_law1,unknown_s,interior,rank,IDENTITY_REFERENCE,500,1000,20,40,40,identity,1,upper_bound_K_known,18,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,979,0.979,0.0045342033,979,0,979,0,936,0.936,0.0077397674,936,0,0.9560776302,0.0065493487,979,956,0.290085424,0.0003809849,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,21,21,0.021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0045342033,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_identity_law2,known_s,interior,rank,IDENTITY_REFERENCE,500,1000,20,40,40,identity,2,exact_s_known,19,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,957,0.957,0.0064149045,957,0,0.957,0.0064149045,1000,957,0.2525816151,0.0003947282,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_identity_law2,unknown_s,interior,rank,IDENTITY_REFERENCE,500,1000,20,40,40,identity,2,upper_bound_K_known,19,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,979,0.979,0.0045342033,979,0,979,0,938,0.938,0.0076260081,938,0,0.9581205312,0.0064020537,979,955,0.2525735503,0.0003956296,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,22,21,0.022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0045342033,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_identity_law3,known_s,interior,rank,IDENTITY_REFERENCE,500,1000,20,40,40,identity,3,exact_s_known,20,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,963,0.963,0.0059691708,963,0,0.963,0.0059691708,1000,963,0.2733279348,0.0003809112,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_identity_law3,unknown_s,interior,rank,IDENTITY_REFERENCE,500,1000,20,40,40,identity,3,upper_bound_K_known,20,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,984,0.984,0.003967871,984,0,984,0,948,0.948,0.007021111,948,0,0.9634146341,0.0059849809,984,962,0.2732976963,0.0003798524,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,17,16,0.017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.003967871,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_identity_law4,known_s,interior,rank,IDENTITY_REFERENCE,500,1000,20,40,40,identity,4,exact_s_known,21,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,962,0.962,0.0060461558,962,0,0.962,0.0060461558,1000,962,0.380768619,0.0006464715,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_identity_law4,unknown_s,interior,rank,IDENTITY_REFERENCE,500,1000,20,40,40,identity,4,upper_bound_K_known,21,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,989,0.989,0.0032983329,989,0,989,0,952,0.952,0.0067598817,952,0,0.9625884732,0.0060342722,989,962,0.3806863227,0.0006415794,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,11,11,0.011,0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0032983329,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_identity_law5,known_s,interior,rank,IDENTITY_REFERENCE,500,1000,20,40,40,identity,5,exact_s_known,22,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,981,0.981,0.0043172908,981,0,0.981,0.0043172908,1000,981,0.6133488826,0.0014146082,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_identity_law5,unknown_s,interior,rank,IDENTITY_REFERENCE,500,1000,20,40,40,identity,5,upper_bound_K_known,22,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,999,0.999,0.0009994999,999,0,999,0,980,0.98,0.0044271887,980,0,0.980980981,0.0043215705,999,981,0.6133246937,0.0014144789,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,1,1,0.001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0009994999,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_identity_law6,known_s,interior,rank,IDENTITY_REFERENCE,500,1000,20,40,40,identity,6,exact_s_known,23,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,968,0.968,0.0055656087,968,0,0.968,0.0055656087,1000,968,0.3398563937,0.000543243,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_identity_law6,unknown_s,interior,rank,IDENTITY_REFERENCE,500,1000,20,40,40,identity,6,upper_bound_K_known,23,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,995,0.995,0.0022304708,995,0,995,0,963,0.963,0.0059691708,963,0,0.967839196,0.0055931119,995,968,0.3398667575,0.0005427356,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,5,5,0.005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0022304708,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_toeplitz_law1,known_s,interior,rank,CORRELATED_STRESS,500,1000,20,40,40,toeplitz,1,exact_s_known,24,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,959,0.959,0.0062704864,959,0,0.959,0.0062704864,1000,959,0.2921767192,0.0004011582,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_toeplitz_law1,unknown_s,interior,rank,CORRELATED_STRESS,500,1000,20,40,40,toeplitz,1,upper_bound_K_known,24,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,975,0.975,0.0049371044,975,0,975,0,935,0.935,0.0077958322,935,0,0.958974359,0.006352269,975,958,0.2921529437,0.0004016471,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,25,25,0.025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0049371044,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_toeplitz_law2,known_s,interior,rank,CORRELATED_STRESS,500,1000,20,40,40,toeplitz,2,exact_s_known,25,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,962,0.962,0.0060461558,962,0,0.962,0.0060461558,1000,962,0.2547529008,0.0003985926,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_toeplitz_law2,unknown_s,interior,rank,CORRELATED_STRESS,500,1000,20,40,40,toeplitz,2,upper_bound_K_known,25,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,982,0.982,0.0042042835,982,0,982,0,944,0.944,0.0072707634,944,0,0.9613034623,0.0061547521,982,961,0.2547890814,0.0003978407,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,18,18,0.018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0042042835,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_toeplitz_law3,known_s,interior,rank,CORRELATED_STRESS,500,1000,20,40,40,toeplitz,3,exact_s_known,26,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,961,0.961,0.0061220095,961,0,0.961,0.0061220095,1000,961,0.2764908482,0.0004062775,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_toeplitz_law3,unknown_s,interior,rank,CORRELATED_STRESS,500,1000,20,40,40,toeplitz,3,upper_bound_K_known,26,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,980,0.98,0.0044271887,980,0,980,0,942,0.942,0.0073916169,942,0,0.9612244898,0.0061670595,980,961,0.2764030672,0.0004072045,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,20,20,0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0044271887,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_toeplitz_law4,known_s,interior,rank,CORRELATED_STRESS,500,1000,20,40,40,toeplitz,4,exact_s_known,27,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,962,0.962,0.0060461558,962,0,0.962,0.0060461558,1000,962,0.3837998788,0.000669532,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_toeplitz_law4,unknown_s,interior,rank,CORRELATED_STRESS,500,1000,20,40,40,toeplitz,4,upper_bound_K_known,27,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,982,0.982,0.0042042835,982,0,982,0,947,0.947,0.0070845607,947,0,0.9643584521,0.0059161855,982,962,0.383653191,0.0006686606,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,18,18,0.018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0042042835,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_toeplitz_law5,known_s,interior,rank,CORRELATED_STRESS,500,1000,20,40,40,toeplitz,5,exact_s_known,28,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,980,0.98,0.0044271887,980,0,0.98,0.0044271887,1000,980,0.6215364039,0.0014087919,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_toeplitz_law5,unknown_s,interior,rank,CORRELATED_STRESS,500,1000,20,40,40,toeplitz,5,upper_bound_K_known,28,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,999,0.999,0.0009994999,999,0,999,0,979,0.979,0.0045342033,979,0,0.97997998,0.0044315751,999,980,0.6215376442,0.0014087064,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,1,1,0.001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0009994999,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_toeplitz_law6,known_s,interior,rank,CORRELATED_STRESS,500,1000,20,40,40,toeplitz,6,exact_s_known,29,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,978,0.978,0.0046385343,978,0,0.978,0.0046385343,1000,978,0.3418959168,0.00057277,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_toeplitz_law6,unknown_s,interior,rank,CORRELATED_STRESS,500,1000,20,40,40,toeplitz,6,upper_bound_K_known,29,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,995,0.995,0.0022304708,995,0,995,0,973,0.973,0.0051255244,973,0,0.9778894472,0.00466158,995,978,0.3419411832,0.0005736256,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,5,5,0.005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0022304708,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_tridiag_law1,known_s,interior,rank,CORRELATED_STRESS,500,1000,20,40,40,tridiag,1,exact_s_known,30,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,959,0.959,0.0062704864,959,0,0.959,0.0062704864,1000,959,0.2913891221,0.0004076671,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_tridiag_law1,unknown_s,interior,rank,CORRELATED_STRESS,500,1000,20,40,40,tridiag,1,upper_bound_K_known,30,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,979,0.979,0.0045342033,979,0,979,0,939,0.939,0.0075682891,939,0,0.9591419816,0.0063268677,979,959,0.2913433526,0.0004078318,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,22,21,0.022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0045342033,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_tridiag_law2,known_s,interior,rank,CORRELATED_STRESS,500,1000,20,40,40,tridiag,2,exact_s_known,31,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,968,0.968,0.0055656087,968,0,0.968,0.0055656087,1000,968,0.2538033605,0.0003888643,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_tridiag_law2,unknown_s,interior,rank,CORRELATED_STRESS,500,1000,20,40,40,tridiag,2,upper_bound_K_known,31,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,987,0.987,0.0035820385,987,0,987,0,955,0.955,0.006555532,955,0,0.9675785208,0.0056376868,987,967,0.2537472726,0.0003887766,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,13,13,0.013,0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0035820385,0.0,0.0,1.0,0.0
rank_N500_p1000_s20_tridiag_law3,known_s,interior,rank,CORRELATED_STRESS,500,1000,20,40,40,tridiag,3,exact_s_known,32,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,957,0.957,0.0064149045,957,0,0.957,0.0064149045,1000,957,0.2747145175,0.0004057429,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
